MajorAxisLength,MinorAxisLength,ConvexArea,Perimeter,Area_imputed,Eccentricity_imputed,Extent_imputed,target
468.9040381,268.2670249,100169,1244.252,97375.0,0.820173426,0.694716941,1
678.5595652,367.9003618,201241,1766.873,193818.0,0.840263379,0.79154619,1
536.4989648,299.4368265,129758,1404.303,125282.0,0.829752693,0.735948588,1
488.897551,277.6837439,108197,1315.843,104385.0,0.823042761,0.772169783,1
572.7053956,341.2457032,155411,1500.251,152992.0,0.803096791,0.777524801,1
408.5855548,231.1420842,76106,1079.578,73699.0,0.824602335,0.703181055,1
403.9094148,271.2515091,87629,1140.605,84383.0,0.74094546,0.67494521,1
351.2037065,197.2136417,56030,934.49,53325.0,0.827452081,0.706141745,1
508.7478956,270.4624159,110611,1325.947,107178.0,0.84698069,0.632908552,1
573.5417738,295.4230955,135814,1457.016,131811.0,0.857138757,0.71150732,1
457.5464724,235.0998706,86694,1159.779,83555.0,0.857893642,0.711227443,1
329.3302205,257.2680933,70556,1128.077,61123.0,0.624298597,0.723263519,1
548.9408354,265.3050959,116819,1385.645,113046.0,0.8754528,0.677181674,1
430.0260915,312.9725953,106439,1251.802,102868.0,0.685790415,0.717930823,1
491.1120737,293.9110068,114128,1303.224,111568.0,0.801152573,0.734758929,1
598.761032,297.2016018,142159,1510.852,137921.0,0.868116234,0.748756786,1
579.9185509,400.8016603,185474,1628.157,181926.0,0.722726255,0.716808511,1
426.2364248,275.2870726,92030,1163.021,90675.0,0.763459806,0.740107415,1
472.3094058,287.5938899,109501,1281.378,106393.0,0.793239365,0.678388339,1
404.3024952,256.0624764,84523,1153.618,80274.0,0.773870556,0.663542132,1
425.0072805,268.6684637,92317,1184.156,88747.0,0.774845821,0.761312848,1
424.9806728,231.6042653,79014,1157.109,74652.0,0.838451647,0.59261729,1
471.8135294,326.5463364,123486,1322.814,120255.0,0.721793107,0.723886976,1
473.3407049,214.0920312,82967,1214.981,77985.0,0.891865826,0.674377378,1
473.3133932,284.170622,108094,1259.934,105308.0,0.799710534,0.787014132,1
555.9210209,332.1238891,149076,1506.255,144084.0,0.801921074,0.729421056,1
498.3917995,241.896779,97149,1293.559,91146.0,0.874317368,0.672892643,1
772.956877,388.201507,239093,1942.05,235047.0,0.864734549,0.711672732,1
345.9436498,235.4304678,67390,1063.621,61861.0,0.732705625,0.70227959,1
431.0085748,218.7157773,77521,1187.724,71800.0,0.861680554,0.648154835,1
450.4081356,276.9226152,100712,1239.314,96442.0,0.788662816,0.703058137,1
437.734856,245.4242627,87230,1177.858,83693.0,0.828040175,0.702859542,1
473.3407049,214.0920312,82967,1214.981,77985.0,0.891865826,0.674377378,1
594.7221714,384.0380462,181288,1622.032,178692.0,0.763554308,0.74704638,1
477.1675089,277.2224874,108053,1339.098,102944.0,0.813921262,0.715684093,1
402.4157189,194.6688358,61673,1034.144,59890.0,0.875205907,0.719710626,1
531.8682601,332.5761746,138078,1539.944,123980.0,0.780386042,0.667621591,1
616.9944003,267.9807338,133001,1513.469,128107.0,0.900752608,0.621483426,1
439.9605034,371.0262137,128307,1373.537,124579.0,0.537416298,0.698250157,1
398.6207288,296.8829335,95666,1173.39,92619.0,0.667315162,0.742996727,1
487.6911592,289.9248299,113271,1316.112,110296.0,0.804107077,0.687099748,1
417.1369997,219.1852525,73629,1085.215,71141.0,0.850823569,0.725454805,1
439.9605034,371.0262137,128307,1373.537,124579.0,0.537416298,0.698250157,1
418.9978869,205.7561847,69700,1075.404,65253.0,0.871121605,0.66625485,1
536.8515692,258.71716,112201,1354.715,107082.0,0.876217627,0.729520929,1
450.480907,233.6080557,84540,1162.256,81570.0,0.855032254,0.733213483,1
457.9252352,229.7035618,85201,1226.244,80678.0,0.865089207,0.607359562,1
394.4426146,255.2544409,81613,1130.405,76551.0,0.762382271,0.632365454,1
494.0551922,260.9736477,104468,1317.687,99177.0,0.849102747,0.61417513,1
274.1689537,191.378387,41924,771.797,40702.0,0.71606769,0.721615488,1
311.02247,243.4761211,61519,968.697,57999.0,0.622242108,0.656334872,1
425.2194272,239.4695614,81325,1131.53,77012.0,0.826343087,0.654279767,1
528.4003254,272.7787203,115602,1366.74,112378.0,0.856447002,0.614705496,1
588.0709185,308.0257871,146231,1536.473,140897.0,0.851847299,0.733999104,1
424.7637094,228.8458259,78952,1130.395,75058.0,0.842459099,0.685461187,1
389.6816918,295.3319356,92014,1144.036,89236.0,0.652394055,0.696992892,1
660.3641751,322.620924,169000,1654.986,164782.0,0.872535895,0.757757749,1
740.1087099,320.58783,192699,1791.568,184784.0,0.901315524,0.645353264,1
466.397472,275.5755957,102653,1260.343,99378.0,0.80677413,0.6870381,1
562.2809569,273.3299091,125083,1459.584,118787.0,0.873898112,0.643713354,1
598.761032,297.2016018,142159,1510.852,137921.0,0.868116234,0.748756786,1
437.0139693,250.8926087,89018,1182.575,85492.0,0.818780557,0.723343769,1
362.2312356,236.4044486,69506,1024.169,66793.0,0.757673254,0.684109182,1
464.8339317,247.352044,92412,1198.853,89431.0,0.846662711,0.624797395,1
504.4821967,227.1275085,90790,1230.493,88338.0,0.892918128,0.727157486,1
337.2899875,237.7053859,64499,963.009,62451.0,0.709454946,0.696275072,1
607.7096735,316.8097244,153905,1557.266,150420.0,0.853362761,0.642408712,1
528.5858925,204.7395131,87172,1299.386,81604.0,0.921939284,0.491460095,1
430.0773077,247.8386945,85839,1129.072,83248.0,0.817262582,0.66879293,1
388.582055,205.5143916,63596,977.906,62280.0,0.848694829,0.791440045,1
452.9265064,268.7630536,97428,1222.886,93234.0,0.804913476,0.715906997,1
536.8515692,258.71716,112201,1354.715,107082.0,0.876217627,0.729520929,1
563.5463265,275.3557685,125523,1469.764,119336.0,0.872500913,0.668155987,1
434.5712205,244.4574533,85611,1174.203,82462.0,0.826779841,0.649910941,1
467.6371192,258.947168,98337,1258.966,93430.0,0.832692769,0.7129884,1
416.2814499,264.0989928,90393,1209.582,84774.0,0.772985146,0.697670974,1
596.6398018,440.4971275,209457,1726.246,204864.0,0.674476207,0.751009036,1
507.1433962,226.2166152,93549,1262.578,89138.0,0.895002832,0.738386349,1
558.5161561,265.2842028,116783,1419.577,113029.0,0.879996398,0.66209179,1
407.9403285,245.8211977,79715,1068.727,78632.0,0.798050128,0.689010979,1
468.6679004,279.8129101,103475,1233.824,101770.0,0.802212378,0.785177527,1
467.6371192,258.947168,98337,1258.966,93430.0,0.832692769,0.7129884,1
614.8344775,297.7353473,148078,1553.114,142239.0,0.874928099,0.643516382,1
418.5184789,233.9901934,79168,1143.294,75529.0,0.82910585,0.658669736,1
547.4564052,354.5846058,155682,1544.342,149841.0,0.761899987,0.711847256,1
713.0171239,316.3984978,179961,1739.277,175247.0,0.896152602,0.592162706,1
427.4942761,236.8825745,82328,1169.476,78984.0,0.832437662,0.69841719,1
740.1087099,320.58783,192699,1791.568,184784.0,0.901315524,0.645353264,1
362.5947181,192.9493667,56006,945.828,54357.0,0.846659474,0.699917592,1
471.3667164,227.3931825,87501,1243.987,82632.0,0.875944181,0.633078974,1
494.16296,244.8038886,97707,1269.68,94282.0,0.868670102,0.702386185,1
559.5992129,228.6417533,101539,1383.647,97019.0,0.912721946,0.573452572,1
437.7712614,253.9093213,90825,1199.809,86202.0,0.814613238,0.705146139,1
614.8149264,304.3315314,150534,1539.429,144973.0,0.868894695,0.733669028,1
389.6816918,295.3319356,92014,1144.036,89236.0,0.652394055,0.696992892,1
443.4929899,293.3841689,104508,1238.627,101618.0,0.749918202,0.750241792,1
388.582055,205.5143916,63596,977.906,62280.0,0.848694829,0.791440045,1
595.817747,375.0205347,174610,1591.894,172334.0,0.777064027,0.636111296,1
348.4009519,252.9930044,70513,1028.839,68510.0,0.687531298,0.670877399,1
503.6875762,322.6225172,131499,1429.352,122617.0,0.767940576,0.643253594,1
424.4199935,282.2115053,95982,1204.61,92472.0,0.746901655,0.746163157,1
482.5655775,289.3857273,111707,1316.871,108379.0,0.800238655,0.702710238,1
641.5097389,265.3139704,136793,1544.712,133101.0,0.910468935,0.582496357,1
481.7946852,288.6600202,109314,1284.69,106897.0,0.80064808,0.715983148,1
520.6800335,316.1898754,130948,1422.242,126019.0,0.794500651,0.694510885,1
511.4720359,291.5913488,119773,1392.653,115272.0,0.821573762,0.62476017,1
772.956877,388.201507,239093,1942.05,235047.0,0.864734549,0.711672732,1
656.0993813,328.486879,174282,1685.283,168276.0,0.865640348,0.681538723,1
431.0085748,218.7157773,77521,1187.724,71800.0,0.861680554,0.648154835,1
580.6008301,261.7636982,120657,1455.893,114289.0,0.892599892,0.649487407,1
530.3040552,309.1215157,130649,1423.997,127245.0,0.812534049,0.679096353,1
458.8440074,238.289021,88521,1202.583,84295.0,0.854577011,0.708450645,1
496.5334606,276.8662029,109593,1345.426,101223.0,0.830110932,0.713611945,1
362.2312356,236.4044486,69506,1024.169,66793.0,0.757673254,0.684109182,1
454.4372156,236.9642525,82555,1175.034,79058.0,0.853284574,0.578255972,1
477.1675089,277.2224874,108053,1339.098,102944.0,0.813921262,0.715684093,1
606.351813,305.3303818,148528,1547.081,144250.0,0.863964234,0.800255194,1
477.0335016,294.5338471,112766,1290.239,109791.0,0.786627389,0.744780007,1
615.2108745,346.7022458,170954,1635.791,165681.0,0.826081781,0.735823666,1
374.7201638,324.3025616,95920,1190.813,92188.0,0.500990716,0.747599585,1
593.7498799,346.7570543,163523,1548.609,160451.0,0.811745025,0.785231188,1
453.715176,260.4860546,94643,1204.623,92024.0,0.818772562,0.751860779,1
469.4593474,215.0799509,80680,1162.004,77402.0,0.888878022,0.621328517,1
468.9040381,268.2670249,100169,1244.252,97375.0,0.820173426,0.694716941,1
684.602958,379.7192817,209242,1827.9,202118.0,0.832079617,0.717218816,1
389.6816918,295.3319356,92014,1144.036,89236.0,0.652394055,0.696992892,1
452.9265064,268.7630536,97428,1222.886,93234.0,0.804913476,0.715906997,1
654.4702641,272.3013,141442,1562.268,137788.0,0.909335484,0.706431237,1
601.8002346,276.2481554,135975,1508.934,128574.0,0.88841751,0.67400216,1
599.3628139,327.0840676,152985,1557.606,148073.0,0.837967815,0.690156141,1
457.4774879,277.3867797,101717,1248.75,96762.0,0.795205711,0.78868349,1
614.9937443,352.28079,172094,1607.527,169494.0,0.819681103,0.740122616,1
554.4901203,277.0668866,125132,1434.389,116361.0,0.866210843,0.747413046,1
458.8440074,238.289021,88521,1202.583,84295.0,0.854577011,0.708450645,1
609.6431474,359.2245718,174156,1592.095,171264.0,0.807959919,0.771737563,1
477.0335016,294.5338471,112766,1290.239,109791.0,0.786627389,0.744780007,1
572.7053956,341.2457032,155411,1500.251,152992.0,0.803096791,0.777524801,1
425.2194272,239.4695614,81325,1131.53,77012.0,0.826343087,0.654279767,1
523.1863795,309.11683,130059,1396.906,126014.0,0.806792408,0.736226499,1
516.0732298,270.743408,112975,1378.774,108076.0,0.851335233,0.698815436,1
548.2208328,231.6610186,102899,1399.672,97049.0,0.906330851,0.616301518,1
433.3668701,300.4577801,103883,1257.029,100649.0,0.720639035,0.724719182,1
345.9436498,235.4304678,67390,1063.621,61861.0,0.732705625,0.70227959,1
755.0129141,335.7904519,204472,1893.414,195383.0,0.895655767,0.728769116,1
423.6326319,251.2394448,83932,1130.427,81998.0,0.805158483,0.729480633,1
713.0171239,316.3984978,179961,1739.277,175247.0,0.896152602,0.592162706,1
462.5059292,277.6991108,101921,1217.831,100186.0,0.799682716,0.682242863,1
560.4209076,302.6406658,134950,1446.145,131847.0,0.841649703,0.744313787,1
442.7453136,187.0290194,67199,1081.68,64303.0,0.906395428,0.686235379,1
425.2194272,239.4695614,81325,1131.53,77012.0,0.826343087,0.654279767,1
731.5618761,299.4134054,174278,1753.016,169645.0,0.912408981,0.755515672,1
498.3917995,241.896779,97149,1293.559,91146.0,0.874317368,0.672892643,1
655.3989662,304.6121493,160709,1626.909,155702.0,0.885429547,0.697046209,1
485.4521433,243.0800284,95741,1244.563,91665.0,0.865604032,0.700032075,1
607.7096735,316.8097244,153905,1557.266,150420.0,0.853362761,0.642408712,1
626.0641738,366.2370495,181715,1630.704,178334.0,0.81104538,0.789451783,1
336.6780578,189.2616674,52077,919.419,49691.0,0.827039135,0.724950397,1
639.8506348,258.3819447,129101,1496.062,127292.0,0.914840211,0.534714521,1
630.6173412,330.7711388,167411,1679.562,160605.0,0.851398389,0.723185339,1
439.2290769,258.3043276,89048,1184.581,86658.0,0.80879864,0.699757752,1
663.1332504,297.4179501,158488,1755.968,152611.0,0.893780798,0.61471504,1
440.5629092,305.7917791,107313,1244.054,105192.0,0.71988502,0.736901835,1
455.6058765,311.1711176,112497,1306.577,108314.0,0.730434168,0.686944665,1
404.3024952,256.0624764,84523,1153.618,80274.0,0.773870556,0.663542132,1
585.2941984,270.7088097,128445,1526.711,122433.0,0.886610152,0.579493175,1
556.9819072,318.2528014,143228,1576.336,138202.0,0.820680026,0.697215215,1
508.7478956,270.4624159,110611,1325.947,107178.0,0.84698069,0.632908552,1
671.2545607,328.9098892,175679,1689.585,171749.0,0.871726491,0.738159297,1
580.6008301,261.7636982,120657,1455.893,114289.0,0.892599892,0.649487407,1
374.7201638,324.3025616,95920,1190.813,92188.0,0.500990716,0.747599585,1
440.8337404,245.3818805,86346,1170.091,83800.0,0.830759616,0.657162126,1
398.8024524,182.8440459,58530,1008.134,56244.0,0.888703306,0.65636597,1
418.9978869,205.7561847,69700,1075.404,65253.0,0.871121605,0.66625485,1
403.7297499,272.9703269,88615,1156.718,85390.0,0.736790229,0.710499821,1
604.1144233,292.0960638,141818,1529.79,137508.0,0.875338198,0.60152231,1
478.4818356,238.3218863,92397,1217.127,88250.0,0.867131498,0.606600084,1
424.9806728,231.6042653,79014,1157.109,74652.0,0.838451647,0.59261729,1
521.191031,302.1091845,125856,1403.043,121077.0,0.814864461,0.734512254,1
579.9185509,400.8016603,185474,1628.157,181926.0,0.722726255,0.716808511,1
585.9280742,337.5992453,158371,1530.315,154242.0,0.817323783,0.7216,1
746.145341,355.3006855,212569,1876.028,206689.0,0.879346962,0.745808887,1
450.8275297,237.2089894,85000,1192.014,81901.0,0.850383428,0.583107877,1
632.7276067,414.1883255,209486,1736.839,205497.0,0.755968807,0.76928865,1
429.2790857,270.8593166,94720,1234.547,89311.0,0.77581274,0.682649239,1
572.7053956,341.2457032,155411,1500.251,152992.0,0.803096791,0.777524801,1
418.5184789,233.9901934,79168,1143.294,75529.0,0.82910585,0.658669736,1
595.817747,375.0205347,174610,1591.894,172334.0,0.777064027,0.636111296,1
490.4095974,277.084224,107939,1297.279,105053.0,0.825086992,0.670404145,1
449.5559014,187.1223778,68813,1177.714,64391.0,0.909255569,0.63426911,1
484.1659011,269.145887,105500,1307.683,101103.0,0.83125185,0.67,1
594.1828014,328.5680583,155600,1560.016,151908.0,0.833198042,0.721207805,1
469.4593474,215.0799509,80680,1162.004,77402.0,0.888878022,0.621328517,1
690.0719941,311.9956922,171794,1680.121,167279.0,0.89195687,0.578673899,1
649.541485,273.2602815,142650,1590.354,137583.0,0.907201118,0.731637667,1
548.4052371,241.123219,107983,1391.207,103057.0,0.898154134,0.715653732,1
560.4209076,302.6406658,134950,1446.145,131847.0,0.841649703,0.744313787,1
440.4743232,254.3360345,89920,1173.259,86715.0,0.816451523,0.735371438,1
445.2461201,217.6202412,76157,1147.6,73294.0,0.872416085,0.654434087,1
531.3732054,412.3828168,174277,1559.214,171256.0,0.630646744,0.70191488,1
675.0983445,395.5792906,212813,1755.167,208264.0,0.810341407,0.771748314,1
540.814829,306.8177642,134796,1459.345,129038.0,0.823493997,0.64875817,1
420.350624,275.8810121,90768,1172.642,84855.0,0.754489905,0.673805327,1
615.4172359,413.9274732,201464,1687.866,199015.0,0.740009433,0.768569796,1
423.6326319,251.2394448,83932,1130.427,81998.0,0.805158483,0.729480633,1
532.7314252,322.6830027,138992,1488.84,131816.0,0.795682271,0.722192393,1
403.7297499,272.9703269,88615,1156.718,85390.0,0.736790229,0.710499821,1
585.9819941,281.6014086,133704,1499.355,128442.0,0.876960072,0.750683811,1
443.4929899,293.3841689,104508,1238.627,101618.0,0.749918202,0.750241792,1
377.136928,235.1294691,71551,1087.108,68576.0,0.781855924,0.719074732,1
511.8746638,215.4482203,88730,1246.361,84975.0,0.907106886,0.629612341,1
632.7276067,414.1883255,209486,1736.839,205497.0,0.755968807,0.76928865,1
444.9996477,241.3311658,87785,1182.561,83065.0,0.84017353,0.720549965,1
437.7712614,253.9093213,90825,1199.809,86202.0,0.814613238,0.705146139,1
365.8032415,267.5827815,78359,1087.034,75173.0,0.681848156,0.67995405,1
376.1708434,243.9548291,72819,1046.692,70461.0,0.761196452,0.72827907,1
530.1565743,223.4999334,95252,1295.377,89721.0,0.90679426,0.547433097,1
398.6207288,296.8829335,95666,1173.39,92619.0,0.667315162,0.742996727,1
504.3954957,277.0339524,111306,1297.147,109011.0,0.835664958,0.620933014,1
516.0732298,270.743408,112975,1378.774,108076.0,0.851335233,0.698815436,1
487.1782819,251.960243,99166,1276.807,95546.0,0.855874944,0.722782014,1
364.7511364,249.723369,72956,1027.206,71054.0,0.728880994,0.727848231,1
648.904219,339.1311299,177170,1660.677,169880.0,0.852564975,0.713766518,1
694.2475503,411.810369,225916,1812.569,223075.0,0.805073466,0.764940471,1
440.4743232,254.3360345,89920,1173.259,86715.0,0.816451523,0.735371438,1
362.5947181,192.9493667,56006,945.828,54357.0,0.846659474,0.699917592,1
498.3876606,250.1120371,100204,1298.138,96139.0,0.864959104,0.675361077,1
489.6477891,239.3502938,95774,1270.266,90585.0,0.87238391,0.672344689,1
449.5559014,187.1223778,68813,1177.714,64391.0,0.909255569,0.63426911,1
440.4743232,254.3360345,89920,1173.259,86715.0,0.816451523,0.735371438,1
530.1565743,223.4999334,95252,1295.377,89721.0,0.90679426,0.547433097,1
516.4855009,260.1054455,106499,1285.063,103915.0,0.863933164,0.691085026,1
440.4743232,254.3360345,89920,1173.259,86715.0,0.816451523,0.735371438,1
755.0129141,335.7904519,204472,1893.414,195383.0,0.895655767,0.728769116,1
671.2545607,328.9098892,175679,1689.585,171749.0,0.871726491,0.738159297,1
374.7201638,324.3025616,95920,1190.813,92188.0,0.500990716,0.747599585,1
450.2555917,228.912522,80567,1142.632,78787.0,0.861117655,0.677376367,1
430.1149972,251.1757003,85292,1139.84,82853.0,0.811772822,0.746436873,1
408.5855548,231.1420842,76106,1079.578,73699.0,0.824602335,0.703181055,1
434.1002588,242.7017513,84581,1162.37,81480.0,0.829105982,0.674012309,1
331.8941109,184.2131203,49720,874.091,47609.0,0.831826447,0.748192733,1
654.4702641,272.3013,141442,1562.268,137788.0,0.909335484,0.706431237,1
394.6465339,228.161,71591,1099.228,68231.0,0.815937489,0.664527251,1
437.7712614,253.9093213,90825,1199.809,86202.0,0.814613238,0.705146139,1
675.0983445,395.5792906,212813,1755.167,208264.0,0.810341407,0.771748314,1
362.5947181,192.9493667,56006,945.828,54357.0,0.846659474,0.699917592,1
555.9210209,332.1238891,149076,1506.255,144084.0,0.801921074,0.729421056,1
560.4209076,302.6406658,134950,1446.145,131847.0,0.841649703,0.744313787,1
403.1909593,231.0557342,74718,1062.07,72653.0,0.819507998,0.663897875,1
356.3232835,248.674245,69880,1022.705,66938.0,0.71620554,0.708661084,1
446.7052035,278.325498,100113,1216.979,96582.0,0.782171631,0.706597603,1
462.0461305,300.5589867,110755,1277.791,107895.0,0.759510001,0.764047729,1
465.5737975,290.2024046,109052,1302.361,105467.0,0.781965247,0.730380886,1
694.2475503,411.810369,225916,1812.569,223075.0,0.805073466,0.764940471,1
364.7511364,249.723369,72956,1027.206,71054.0,0.728880994,0.727848231,1
655.3989662,304.6121493,160709,1626.909,155702.0,0.885429547,0.697046209,1
424.7637094,228.8458259,78952,1130.395,75058.0,0.842459099,0.685461187,1
619.9584724,366.7632399,180994,1652.694,177264.0,0.806236591,0.683219376,1
522.5437758,308.0475964,129444,1414.078,125968.0,0.807757147,0.739578685,1
456.4786879,248.6068692,90550,1207.534,86852.0,0.838683717,0.607853978,1
740.0037432,390.3008576,229195,1853.893,225043.0,0.849597917,0.744187354,1
342.6553034,204.0111119,54576,930.051,51350.0,0.803442088,0.649178255,1
649.541485,273.2602815,142650,1590.354,137583.0,0.907201118,0.731637667,1
556.9819072,318.2528014,143228,1576.336,138202.0,0.820680026,0.697215215,1
530.3040552,309.1215157,130649,1423.997,127245.0,0.812534049,0.679096353,1
511.8746638,215.4482203,88730,1246.361,84975.0,0.907106886,0.629612341,1
601.8002346,276.2481554,135975,1508.934,128574.0,0.88841751,0.67400216,1
481.7946852,288.6600202,109314,1284.69,106897.0,0.80064808,0.715983148,1
632.7276067,414.1883255,209486,1736.839,205497.0,0.755968807,0.76928865,1
346.457978,204.0812123,56464,927.283,54502.0,0.808096294,0.636111111,1
548.4052371,241.123219,107983,1391.207,103057.0,0.898154134,0.715653732,1
418.5184789,233.9901934,79168,1143.294,75529.0,0.82910585,0.658669736,1
468.9040381,268.2670249,100169,1244.252,97375.0,0.820173426,0.694716941,1
662.7137696,275.4396927,148697,1622.58,142069.0,0.909536563,0.732276687,1
478.4818356,238.3218863,92397,1217.127,88250.0,0.867131498,0.606600084,1
429.2790857,270.8593166,94720,1234.547,89311.0,0.77581274,0.682649239,1
641.5097389,265.3139704,136793,1544.712,133101.0,0.910468935,0.582496357,1
740.0037432,390.3008576,229195,1853.893,225043.0,0.849597917,0.744187354,1
469.2765081,397.3101898,146328,1422.014,143386.0,0.532159522,0.750260314,1
311.02247,243.4761211,61519,968.697,57999.0,0.622242108,0.656334872,1
490.4334789,189.4429399,75157,1182.852,71502.0,0.922383026,0.500546035,1
547.4564052,354.5846058,155682,1544.342,149841.0,0.761899987,0.711847256,1
473.3407049,214.0920312,82967,1214.981,77985.0,0.891865826,0.674377378,1
616.9944003,267.9807338,133001,1513.469,128107.0,0.900752608,0.621483426,1
275.3377168,226.802199,50103,859.326,48488.0,0.566991437,0.669594277,1
660.3641751,322.620924,169000,1654.986,164782.0,0.872535895,0.757757749,1
713.0171239,316.3984978,179961,1739.277,175247.0,0.896152602,0.592162706,1
598.761032,297.2016018,142159,1510.852,137921.0,0.868116234,0.748756786,1
456.3827046,293.9224346,107992,1332.203,103666.0,0.765003405,0.647265235,1
452.9265064,268.7630536,97428,1222.886,93234.0,0.804913476,0.715906997,1
518.7876139,275.2605054,115550,1365.577,110897.0,0.847632242,0.7304361,1
423.6326319,251.2394448,83932,1130.427,81998.0,0.805158483,0.729480633,1
612.7444115,250.9269903,123463,1486.769,119026.0,0.912304144,0.615745148,1
579.9185509,400.8016603,185474,1628.157,181926.0,0.722726255,0.716808511,1
451.0060488,235.1597735,84780,1182.274,82207.0,0.853305321,0.629437077,1
598.9676358,331.2490172,157353,1570.502,152267.0,0.833159184,0.594050406,1
457.5464724,235.0998706,86694,1159.779,83555.0,0.857893642,0.711227443,1
487.1782819,251.960243,99166,1276.807,95546.0,0.855874944,0.722782014,1
700.0084625,337.7066668,190749,1789.254,182823.0,0.87593328,0.698891395,1
572.7053956,341.2457032,155411,1500.251,152992.0,0.803096791,0.777524801,1
588.0709185,308.0257871,146231,1536.473,140897.0,0.851847299,0.733999104,1
427.4942761,236.8825745,82328,1169.476,78984.0,0.832437662,0.69841719,1
740.1087099,320.58783,192699,1791.568,184784.0,0.901315524,0.645353264,1
523.1863795,309.11683,130059,1396.906,126014.0,0.806792408,0.736226499,1
457.9252352,229.7035618,85201,1226.244,80678.0,0.865089207,0.607359562,1
630.6173412,330.7711388,167411,1679.562,160605.0,0.851398389,0.723185339,1
337.2899875,237.7053859,64499,963.009,62451.0,0.709454946,0.696275072,1
595.817747,375.0205347,174610,1591.894,172334.0,0.777064027,0.636111296,1
477.1675089,277.2224874,108053,1339.098,102944.0,0.813921262,0.715684093,1
437.734856,245.4242627,87230,1177.858,83693.0,0.828040175,0.702859542,1
452.9245926,254.4821926,92886,1209.622,88257.0,0.827229367,0.736088407,1
659.4426082,249.5447658,132802,1552.54,126781.0,0.925634934,0.73666198,1
466.397472,275.5755957,102653,1260.343,99378.0,0.80677413,0.6870381,1
542.5047797,267.2018778,116961,1390.4,112808.0,0.870293382,0.743155287,1
326.6328824,248.3224493,64892,950.297,63491.0,0.649631331,0.734356566,1
580.6008301,261.7636982,120657,1455.893,114289.0,0.892599892,0.649487407,1
536.606993,369.2864544,159063,1582.146,153824.0,0.725532478,0.739083641,1
377.136928,235.1294691,71551,1087.108,68576.0,0.781855924,0.719074732,1
425.2194272,239.4695614,81325,1131.53,77012.0,0.826343087,0.654279767,1
984.0454912,367.2795321,278217,2697.753,210923.0,0.927737116,0.507352075,1
560.0071356,259.3973494,116070,1456.757,110785.0,0.886251871,0.558566689,1
532.0841297,342.4207326,144862,1449.803,142415.0,0.765407249,0.770643939,1
498.3917995,241.896779,97149,1293.559,91146.0,0.874317368,0.672892643,1
410.6220937,269.8171718,88349,1127.889,85517.0,0.753808948,0.70294108,1
547.4564052,354.5846058,155682,1544.342,149841.0,0.761899987,0.711847256,1
434.5712205,244.4574533,85611,1174.203,82462.0,0.826779841,0.649910941,1
442.7453136,187.0290194,67199,1081.68,64303.0,0.906395428,0.686235379,1
403.9094148,271.2515091,87629,1140.605,84383.0,0.74094546,0.67494521,1
429.0904087,252.0375627,87269,1176.227,83929.0,0.809313914,0.704841486,1
655.3989662,304.6121493,160709,1626.909,155702.0,0.885429547,0.697046209,1
302.6110474,209.1160842,50679,889.743,48007.0,0.72281732,0.677051307,1
997.2919406,271.8723954,221527,2303.69,182160.0,0.96212444,0.379856115,1
598.761032,297.2016018,142159,1510.852,137921.0,0.868116234,0.748756786,1
431.0085748,218.7157773,77521,1187.724,71800.0,0.861680554,0.648154835,1
514.7145466,277.879091,114995,1370.914,111056.0,0.841748223,0.670785994,1
663.1332504,297.4179501,158488,1755.968,152611.0,0.893780798,0.61471504,1
426.2364248,275.2870726,92030,1163.021,90675.0,0.763459806,0.740107415,1
467.6371192,258.947168,98337,1258.966,93430.0,0.832692769,0.7129884,1
660.6555881,362.3150066,189799,1682.478,187391.0,0.836204746,0.71394663,1
436.3900466,236.8953933,82642,1148.146,79057.0,0.839828107,0.654597092,1
661.1487714,376.4321931,197672,1744.271,193032.0,0.822087757,0.631120527,1
504.3954957,277.0339524,111306,1297.147,109011.0,0.835664958,0.620933014,1
437.0139693,250.8926087,89018,1182.575,85492.0,0.818780557,0.723343769,1
404.3024952,256.0624764,84523,1153.618,80274.0,0.773870556,0.663542132,1
480.7789636,267.6688956,104255,1289.209,100319.0,0.830686786,0.639614136,1
637.8730298,304.6225324,154549,1596.356,149703.0,0.878599234,0.593805036,1
477.1107437,261.9163163,100259,1229.813,97558.0,0.835846416,0.777045002,1
536.8515692,258.71716,112201,1354.715,107082.0,0.876217627,0.729520929,1
426.2364248,275.2870726,92030,1163.021,90675.0,0.763459806,0.740107415,1
381.8024151,258.5879725,78977,1075.8,76364.0,0.73572335,0.747347818,1
469.2765081,397.3101898,146328,1422.014,143386.0,0.532159522,0.750260314,1
424.4199935,282.2115053,95982,1204.61,92472.0,0.746901655,0.746163157,1
558.0587508,316.7128382,142114,1478.596,137593.0,0.823355491,0.677764642,1
400.7368809,223.9076574,73278,1105.79,68982.0,0.829342993,0.728765213,1
345.9436498,235.4304678,67390,1063.621,61861.0,0.732705625,0.70227959,1
302.6110474,209.1160842,50679,889.743,48007.0,0.72281732,0.677051307,1
356.3232835,248.674245,69880,1022.705,66938.0,0.71620554,0.708661084,1
571.2892031,492.2752785,228259,1947.46,218459.0,0.507431838,0.731973651,1
772.956877,388.201507,239093,1942.05,235047.0,0.864734549,0.711672732,1
389.6816918,295.3319356,92014,1144.036,89236.0,0.652394055,0.696992892,1
431.0085748,218.7157773,77521,1187.724,71800.0,0.861680554,0.648154835,1
